Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
Darius Abraham,Shaw,Central Intercollegiate Athletic,G,74,Jr.,26,554,21.3,2.2,6.3,0.344,1.4,4.6,0.303,0.7,0.9,0.739,164,6.3,21,36,57,2.2,1.2,25,23,18,2,0.9615384615384616,0.6923076923076923,1.3846153846153846,0.8076923076923077,0.0769230769230769,0.8846153846153846,0.4603174603174604,0.7301587301587301,1.0869565217391304,0.1428571428571428,0.4704301075268817,0.0536028880866426,11.84115523465704,4.115523465703971,1.8050541516245489,1.299638989169675,0.1444043321299639,1.660649819494585,-1.7663849738224706,-1.495111907951046,-0.0010690863960783892,-0.48593477307409244
Shamon Jackson,Shaw,Central Intercollegiate Athletic,F,81,So,24,276,11.5,1.8,3.2,0.553,0.3,0.7,0.471,0.9,1.5,0.583,113,4.7,31,31,62,2.6,1.8,7,21,7,14,0.2916666666666667,0.2916666666666667,1.2916666666666667,1.2916666666666667,0.5833333333333334,0.875,0.609375,0.2187499999999999,0.3333333333333333,0.46875,0.6088082901554404,0.0900724637681159,16.3768115942029,8.985507246376812,1.0144927536231885,1.0144927536231885,2.028985507246377,3.0434782608695654,2.478022981823876,-0.5732355864565332,-1.5855553893837813,-0.8583396399582292
Justin Harris,Shaw,Central Intercollegiate Athletic,G,70,Sr,26,494,19.0,1.5,3.8,0.398,1.0,2.9,0.36,0.3,0.4,0.7,109,4.2,8,18,26,1.0,1.5,23,12,12,0,0.8846153846153846,0.4615384615384615,0.6923076923076923,0.3076923076923077,0.0,0.4615384615384615,0.5263157894736842,0.7631578947368421,1.9166666666666667,0.1052631578947368,0.5281690140845071,0.0323400809716599,8.82591093117409,2.1052631578947367,1.862348178137652,0.97165991902834,0.0,0.97165991902834,-3.384672322554315,-2.0396246116255434,0.4238339565386961,0.43631968772194274
Avion Pinner,Shaw,Central Intercollegiate Athletic,F,80,Jr.,24,300,12.5,1.3,2.5,0.508,0.0,0.0,1.0,1.3,2.1,0.62,91,3.8,31,38,69,2.8,1.9,21,23,7,12,0.875,0.2916666666666667,1.5833333333333333,1.2916666666666667,0.5,0.9583333333333334,0.52,0.0,0.9130434782608696,0.8400000000000001,0.5549065420560747,0.0880799999999999,12.133333333333333,9.2,2.8000000000000003,0.9333333333333332,1.6,3.0666666666666664,2.4201928239809285,0.9868368696670317,-1.5556736229143768,0.7347077681435648
Jacob Cooper,Virginia State,Central Intercollegiate Athletic,G,68,Sr,27,837,31.0,5.1,11.3,0.452,0.5,1.9,0.25,4.5,5.7,0.781,410,15.2,19,78,97,3.6,1.2,131,60,48,0,4.851851851851852,1.7777777777777777,2.888888888888889,0.7037037037037037,0.0,2.2222222222222223,0.4734513274336283,0.1681415929203539,2.183333333333333,0.504424778761062,0.5504055619930475,0.0881816009557945,19.59378733572282,4.635603345280765,6.260454002389486,2.293906810035842,0.0,2.867383512544803,-1.9739094816892215,3.7815414594650227,1.4825076013248049,0.21647926152648836
William Hopkins,Virginia State,Central Intercollegiate Athletic,G,74,Fr,30,774,25.8,3.8,9.0,0.417,1.1,3.0,0.352,1.0,1.4,0.738,288,9.6,12,63,75,2.5,1.9,28,44,35,5,0.9333333333333332,1.1666666666666667,2.1,0.4,0.1666666666666666,1.4666666666666666,0.4833333333333333,0.3333333333333333,0.6363636363636364,0.1555555555555555,0.4991680532445923,0.0692713178294573,14.883720930232558,3.8759689922480622,1.4470284237726097,1.8087855297157625,0.2583979328165374,2.2739018087855296,-0.7568676776097133,-0.4435098529252962,-0.45676173521051583,-1.2742076652222651
Tim Uzochuwku,Virginia State,Central Intercollegiate Athletic,F,80,Jr.,31,586,18.9,3.5,6.6,0.532,0.0,0.4,0.083,1.4,1.9,0.712,260,8.4,71,87,158,5.2,2.4,12,25,25,28,0.3870967741935484,0.8064516129032258,2.806451612903226,2.2903225806451615,0.9032258064516128,0.8064516129032258,0.5303030303030303,0.0606060606060606,0.48,0.2878787878787879,0.5648197955890264,0.0553515358361774,17.747440273037544,10.784982935153584,0.8191126279863481,1.706484641638225,1.9112627986348123,1.706484641638225,3.0722278085345027,-0.44274829103662094,-0.12448984487361318,-0.14624756383720927
Davian Coleman,Virginia State,Central Intercollegiate Athletic,C,81,Sr,32,746,23.3,3.1,4.6,0.671,0.0,0.0,0.0,1.3,2.4,0.538,237,7.4,99,118,217,6.8,2.4,12,25,9,41,0.375,0.28125,3.6875,3.09375,1.28125,0.78125,0.673913043478261,0.0,0.48,0.5217391304347826,0.6541725601131543,0.0410938337801608,12.707774798927613,11.635388739946382,0.6434316353887399,0.4825737265415549,2.1983914209115283,1.3404825737265416,4.638519176930627,-1.1646331794050104,0.1493699149287092,1.107315579666235
Amare Wimbush,Virginia State,Central Intercollegiate Athletic,F,79,Sr,31,521,16.8,2.1,5.3,0.402,0.1,0.4,0.231,2.7,3.8,0.718,220,7.1,31,112,143,4.5,2.0,21,44,21,14,0.6774193548387096,0.6774193548387096,3.612903225806451,1.0,0.4516129032258064,1.4193548387096775,0.4056603773584906,0.0754716981132075,0.4772727272727273,0.7169811320754716,0.5091795754446357,0.0978349328214971,16.89059500959693,10.978886756238005,1.6122840690978888,1.6122840690978888,1.0748560460652592,3.378119001919386,2.497713788771498,1.290410685321002,-0.7697515696644206,-0.8048937665382296
Jared Clawson,Virginia State,Central Intercollegiate Athletic,G,74,Sr,32,787,24.6,1.8,5.6,0.324,0.8,3.1,0.273,2.5,2.9,0.862,224,7.0,26,64,90,2.8,1.5,32,35,25,0,1.0,0.78125,2.0,0.8125,0.0,1.09375,0.3928571428571429,0.5535714285714286,0.9142857142857144,0.5178571428571429,0.5090168702734148,0.0532096569250317,11.385006353240152,4.5743329097839895,1.6264294790343077,1.2706480304955527,0.0,1.7789072426937738,-0.6551976626956187,-0.6952763132487142,-0.0883181378368808,-0.38691461751765616
Jared White,Virginia State,Central Intercollegiate Athletic,F,80,Sr,29,522,18.0,2.3,6.1,0.376,1.1,3.0,0.364,0.8,1.3,0.595,189,6.5,26,64,90,3.1,1.8,23,18,12,5,0.7931034482758621,0.4137931034482758,2.206896551724138,0.896551724137931,0.1724137931034483,0.6206896551724138,0.4672131147540983,0.4918032786885246,1.2777777777777777,0.2131147540983606,0.4871103117505995,0.0472643678160919,14.482758620689657,6.8965517241379315,1.7624521072796933,0.9195402298850576,0.3831417624521072,1.3793103448275863,-0.12329946885747518,-1.5820912273538443,0.4262117459780048,0.12335532981026559
Marcus Jackson,Virginia State,Central Intercollegiate Athletic,F,80,Fr,18,265,14.7,2.2,4.3,0.506,0.2,0.4,0.429,0.9,1.7,0.533,97,5.4,20,49,69,3.8,1.7,5,21,12,16,0.2777777777777778,0.6666666666666666,2.7222222222222223,1.1111111111111112,0.8888888888888888,1.1666666666666667,0.5348837209302326,0.0930232558139535,0.238095238095238,0.3953488372093023,0.53486529318542,0.0982943396226415,14.641509433962264,10.41509433962264,0.7547169811320754,1.811320754716981,2.4150943396226414,3.1698113207547167,2.7631347965553124,0.11325086353199923,-1.8364811093281055,-0.6019472832628368
Jordan Lambert,Virginia State,Central Intercollegiate Athletic,G,72,Jr.,22,284,12.9,1.5,3.9,0.395,0.4,1.0,0.409,1.5,1.8,0.825,110,5.0,2,37,39,1.8,1.4,32,41,16,2,1.4545454545454546,0.7272727272727273,1.681818181818182,0.0909090909090909,0.0909090909090909,1.8636363636363635,0.4358974358974359,0.2564102564102564,0.7804878048780488,0.4615384615384615,0.5328218243819267,0.1608873239436619,15.492957746478872,5.492957746478874,4.507042253521127,2.2535211267605635,0.2816901408450704,5.774647887323944,-1.2065611519397816,3.4044646549704676,-1.8273708852876878,-1.9021820602455073
Brandon Hilliard,Virginia State,Central Intercollegiate Athletic,G,75,Sr,25,353,14.1,1.4,4.0,0.354,0.4,1.0,0.36,0.6,0.8,0.7,93,3.7,8,50,58,2.2,1.1,32,28,7,2,1.28,0.28,2.0,0.32,0.08,1.12,0.3999999999999999,0.25,1.1428571428571428,0.2,0.4250919117647059,0.0916487252124646,10.538243626062322,6.572237960339944,3.626062322946176,0.7932011331444759,0.2266288951841359,3.1728045325779037,-1.1124116890940787,0.1695134625362815,-0.8918917974690613,0.034654380758885356
Michael Cooper,Virginia State,Central Intercollegiate Athletic,G,75,Sr,26,307,11.8,1.0,2.7,0.38,0.3,1.0,0.269,0.5,0.7,0.765,73,2.8,8,26,34,1.3,1.1,9,16,9,5,0.3461538461538461,0.3461538461538461,1.0,0.3076923076923077,0.1923076923076923,0.6153846153846154,0.4259259259259259,0.3703703703703703,0.5625,0.2592592592592592,0.4654255319148936,0.061915309446254,9.5114006514658,4.429967426710098,1.1726384364820848,1.1726384364820848,0.6514657980456027,2.0846905537459284,-0.6420948458625807,-1.4102273650969421,-1.5321218603565807,-0.528630390222626
Bobby Gardner,Virginia Union,Central Intercollegiate Athletic,G,73,So,34,959,28.2,3.8,11.1,0.343,0.6,2.4,0.263,2.8,3.7,0.754,374,11.0,37,105,142,4.2,0.0,44,0,44,0,1.2941176470588236,1.2941176470588236,3.088235294117647,1.088235294117647,0.0,0.0,0.3693693693693693,0.2162162162162162,0.0,0.3333333333333333,0.4321181646763042,0.0132721584984358,15.599582898852972,5.922836287799792,1.835245046923879,1.835245046923879,0.0,0.0,0.31977427194431046,-0.7942095093035751,0.5842469117310558,-0.8267282201285415
Malachi Dark,Virginia Union,Central Intercollegiate Athletic,F,79,Jr.,34,772,22.7,4.2,6.8,0.612,0.0,0.0,0.0,2.3,3.7,0.632,364,10.7,58,58,116,3.4,0.0,14,0,12,9,0.4117647058823529,0.3529411764705882,1.7058823529411764,1.7058823529411764,0.2647058823529412,0.0,0.6176470588235294,0.0,0.0,0.5441176470588236,0.6347887992406264,0.0109170984455958,18.860103626943005,6.010362694300518,0.7253886010362693,0.6217616580310881,0.466321243523316,0.0,2.590983148226259,-1.827948283633898,0.47431591962757774,-0.7577087093827447
Tahj Harding,Virginia Union,Central Intercollegiate Athletic,G,77,Sr,31,543,17.5,3.4,9.2,0.367,1.5,4.6,0.324,0.6,0.9,0.679,276,8.9,19,71,90,2.8,0.0,12,0,12,2,0.3870967741935484,0.3870967741935484,2.2903225806451615,0.6129032258064516,0.064516129032258,0.0,0.4510869565217392,0.5,0.0,0.0978260869565217,0.4637348895373072,0.0176721915285451,20.331491712707184,6.629834254143646,0.8839779005524862,0.8839779005524862,0.147329650092081,0.0,0.021580226576458594,-2.7234637704775553,0.8081994218002656,-1.816057364017147
Noah Richardson-Keyes,Virginia Union,Central Intercollegiate Athletic,F,76,Sr,34,731,21.5,3.5,6.9,0.506,0.4,1.1,0.389,1.3,1.8,0.738,296,8.7,41,88,129,3.9,0.0,18,0,46,2,0.5294117647058824,1.3529411764705883,2.588235294117647,1.2058823529411764,0.0588235294117647,0.0,0.5362318840579711,0.1594202898550724,0.0,0.2608695652173913,0.5655226209048362,0.0105225718194254,16.196990424076606,7.058823529411765,0.9849521203830368,2.5170998632010946,0.1094391244870041,0.0,0.7415105647666778,-0.9322043851385644,0.37104398144560385,-1.0292550292491662
Travis Vaughn,Virginia Union,Central Intercollegiate Athletic,G,72,Jr.,33,934,28.3,1.9,4.8,0.403,1.2,2.8,0.424,1.3,1.6,0.808,208,6.3,10,63,73,2.3,0.0,46,0,39,0,1.393939393939394,1.181818181818182,1.9090909090909092,0.303030303030303,0.0,0.0,0.5208333333333334,0.5833333333333334,0.0,0.3333333333333333,0.5723110465116279,0.0058929336188436,8.907922912205567,3.1263383297644536,1.970021413276231,1.670235546038544,0.0,0.0,-1.3463338913929508,-1.8239964812394664,-0.30505598836031306,-0.7674790875362163
O'Maundre Harris,Virginia Union,Central Intercollegiate Athletic,G,69,So,33,653,19.8,2.3,5.6,0.418,0.3,1.6,0.192,1.2,1.8,0.661,205,6.2,17,69,86,2.5,0.0,46,0,30,0,1.393939393939394,0.9090909090909092,2.090909090909091,0.5151515151515151,0.0,0.0,0.4375,0.2857142857142857,0.0,0.3214285714285714,0.4849812265331665,0.0097886676875957,12.557427258805514,5.267993874425727,2.8177641653905057,1.8376722817764168,0.0,0.0,-1.1350702920281321,-0.6649874147603804,0.023869182089362232,-0.8133089805612373
Elijiah Scranton,Virginia Union,Central Intercollegiate Athletic,F,78,Sr,33,703,21.3,1.7,3.8,0.441,0.0,0.1,0.5,2.2,3.8,0.571,185,5.6,86,96,182,5.5,0.0,23,0,28,7,0.696969696969697,0.8484848484848485,2.909090909090909,2.606060606060606,0.2121212121212121,0.0,0.4473684210526316,0.0263157894736842,0.0,1.0,0.5116959064327485,0.0077837837837837,10.526315789473683,10.35561877667141,1.3086770981507825,1.593172119487909,0.3982930298719772,0.0,3.384580193789629,-0.19111887919763143,0.041856532542970004,0.809798083168963
Nemo Johnson,Virginia Union,Central Intercollegiate Athletic,F,79,Sr,34,554,16.3,2.2,3.2,0.679,0.0,0.1,0.0,0.7,1.5,0.451,170,5.0,41,58,99,2.9,0.0,9,0,21,14,0.2647058823529412,0.6176470588235294,1.7058823529411764,1.2058823529411764,0.4117647058823529,0.0,0.6875,0.03125,0.0,0.46875,0.6476683937823834,0.0069675090252707,12.27436823104693,7.148014440433213,0.6498194945848375,1.5162454873646207,1.0108303249097472,0.0,2.0265223214359827,-1.7577930144340232,-0.6637295496682306,-0.0727679572126585
Jeremiah Morris,Virginia Union,Central Intercollegiate Athletic,F,79,Fr,30,315,10.5,1.2,2.2,0.522,0.0,0.0,0.0,0.8,1.7,0.48,93,3.1,24,42,66,2.3,0.0,5,0,7,14,0.1666666666666666,0.2333333333333333,1.4,0.8,0.4666666666666667,0.0,0.5454545454545454,0.0,0.0,0.7727272727272726,0.5257801899592944,0.0093587301587301,11.80952380952381,8.380952380952381,0.6349206349206349,0.888888888888889,1.777777777777778,0.0,2.6867266955493005,-1.751784959336569,-1.4010866953314174,0.40193815528639015
Tyre Boykin,Winston Salem State,Central Intercollegiate Athletic,G,73,Sr,25,795,31.8,5.9,13.5,0.435,1.9,5.2,0.359,3.8,4.9,0.77,435,17.4,20,55,75,3.0,1.8,44,53,23,9,1.76,0.92,2.2,0.8,0.36,2.12,0.5074074074074074,0.3851851851851852,0.8301886792452831,0.362962962962963,0.5556974961676034,0.0863597484276729,21.88679245283019,3.7735849056603774,2.2138364779874213,1.1572327044025157,0.4528301886792452,2.6666666666666665,-0.13702896276044865,0.31117058469458303,0.5493414045154027,-1.7766164252628547
Khyelle Ingram,Winston Salem State,Central Intercollegiate Athletic,F,77,So,26,705,27.1,4.0,8.7,0.467,0.3,1.2,0.267,2.2,2.9,0.737,273,10.5,44,91,135,5.2,2.2,23,41,23,7,0.8846153846153846,0.8846153846153846,3.5,1.6923076923076923,0.2692307692307692,1.5769230769230769,0.4770114942528736,0.1379310344827586,0.5609756097560976,0.3333333333333333,0.5262630312750602,0.0723063829787234,15.48936170212766,7.659574468085106,1.304964539007092,1.304964539007092,0.3971631205673759,2.326241134751773,1.6034363367824243,-0.1076155677237852,0.258449470975419,-0.5974464165467385
Abou Camara,Winston Salem State,Central Intercollegiate Athletic,F,80,Sr,23,665,28.9,4.4,7.3,0.611,0.0,0.1,0.0,0.9,2.9,0.318,225,9.8,106,152,258,11.1,2.0,21,48,18,28,0.9130434782608696,0.782608695652174,6.608695652173913,4.608695652173913,1.2173913043478262,2.0869565217391304,0.6027397260273973,0.0136986301369863,0.4375,0.3972602739726027,0.5713619402985075,0.0850766917293233,13.533834586466163,15.518796992481205,1.263157894736842,1.0827067669172932,1.6842105263157894,2.8872180451127822,5.546177082532887,0.7510055874869643,1.2677101409037808,0.9425045010680649
Masaun Bryant,Winston Salem State,Central Intercollegiate Athletic,G,72,So,25,490,19.6,2.9,7.4,0.389,0.8,2.4,0.322,2.8,3.4,0.814,233,9.3,23,35,58,2.4,1.8,37,32,23,2,1.48,0.92,1.4,0.92,0.08,1.28,0.4459459459459459,0.3243243243243243,1.15625,0.4594594594594594,0.5227068345323741,0.0834612244897959,19.020408163265305,4.73469387755102,3.0204081632653064,1.8775510204081631,0.163265306122449,2.612244897959184,-0.817140035068825,1.2485721557142044,0.2147393101122344,-1.0556730857530185
Ethan English,Winston Salem State,Central Intercollegiate Athletic,G,74,Jr.,17,299,17.6,2.8,5.1,0.54,0.2,0.9,0.25,2.5,3.0,0.824,139,8.2,14,27,41,2.4,1.8,55,55,25,5,3.235294117647059,1.4705882352941178,1.588235294117647,0.8235294117647058,0.2941176470588235,3.235294117647059,0.5686274509803921,0.1764705882352941,1.0,0.5882352941176471,0.6386292834890965,0.2054180602006689,18.59531772575251,5.48494983277592,7.357859531772575,3.3444816053511706,0.6688963210702341,7.357859531772575,-0.669808019584097,6.439045371018632,-1.9627765008951752,-1.7901421824793988
Lance Gill,Winston Salem State,Central Intercollegiate Athletic,F,76,Jr.,26,525,20.2,2.8,7.4,0.385,1.2,3.6,0.323,0.7,0.8,0.85,195,7.5,26,55,81,3.0,1.2,16,32,16,5,0.6153846153846154,0.6153846153846154,2.1153846153846154,1.0,0.1923076923076923,1.2307692307692308,0.4594594594594594,0.4864864864864864,0.5,0.1081081081081081,0.4837461300309597,0.0757180952380952,14.857142857142858,6.171428571428571,1.2190476190476192,1.2190476190476192,0.380952380952381,2.4380952380952383,-0.20064860748795108,-1.1639711439285843,-0.34057456022911636,-1.3054877246740042
Isaiah Ray,Winston Salem State,Central Intercollegiate Athletic,G,77,Sr,12,284,23.7,3.3,6.7,0.488,0.2,0.9,0.182,0.8,1.1,0.769,90,7.5,16,44,60,5.0,2.3,30,30,18,9,2.5,1.5,3.6666666666666665,1.3333333333333333,0.75,2.5,0.5074626865671642,0.1343283582089552,1.0,0.1641791044776119,0.5219933184855233,0.1309295774647887,12.67605633802817,8.450704225352112,4.225352112676056,2.535211267605634,1.267605633802817,4.225352112676056,0.5785708672446721,2.4597405890407438,-0.8905083407449096,0.05100622519874291
Jaiden Thompson,Winston Salem State,Central Intercollegiate Athletic,G,72,Jr.,23,570,24.8,1.3,4.6,0.274,0.3,1.7,0.175,0.8,1.4,0.563,83,3.6,7,48,55,2.5,1.5,60,39,14,2,2.608695652173913,0.6086956521739131,2.0869565217391304,0.3043478260869565,0.0869565217391304,1.6956521739130437,0.3152173913043478,0.3695652173913044,1.5384615384615383,0.3043478260869565,0.3450920245398773,0.0775719298245614,5.824561403508772,3.859649122807017,4.2105263157894735,0.9824561403508772,0.1403508771929824,2.736842105263158,-2.0687552953647366,0.4310957884085936,-0.8462670927867241,1.0640157260986245
Demetri Patterson,Winston Salem State,Central Intercollegiate Athletic,C,79,Sr,26,346,13.3,1.1,2.8,0.384,0.4,1.0,0.4,0.3,0.4,0.818,75,2.9,21,34,55,2.2,2.0,5,16,5,0,0.1923076923076923,0.1923076923076923,1.3076923076923077,0.8076923076923077,0.0,0.6153846153846154,0.4642857142857143,0.3571428571428571,0.3125,0.1428571428571428,0.4872311827956989,0.0548439306358381,8.670520231213873,6.358381502890174,0.5780346820809248,0.5780346820809248,0.0,1.8497109826589595,0.04709829381839792,-2.5365571095724158,-1.1811251598739752,-0.5752775874101708
Trey Fields,Barton,Conference Carolinas,F,78,Sr,30,828,27.6,4.6,9.7,0.471,1.2,2.8,0.412,3.6,4.5,0.807,417,13.9,78,183,261,8.8,2.5,32,39,16,7,1.0666666666666669,0.5333333333333333,6.1,2.6,0.2333333333333333,1.3,0.5360824742268041,0.288659793814433,0.8205128205128205,0.4639175257731959,0.5950342465753425,0.061207729468599,20.144927536231883,12.608695652173914,1.5458937198067633,0.7729468599033816,0.3381642512077294,1.884057971014493,2.900540958581148,0.08969781099253557,2.5110851518555224,-0.39024325125787984
Jaylen Faber,Barton,Conference Carolinas,G,75,Sr,30,861,28.7,4.4,10.9,0.402,2.9,7.4,0.39,2.2,2.6,0.823,414,13.8,6,99,105,3.6,2.3,46,35,16,7,1.5333333333333334,0.5333333333333333,3.3,0.2,0.2333333333333333,1.1666666666666667,0.536697247706422,0.6788990825688074,1.3142857142857145,0.2385321100917431,0.5728993689804052,0.0546387921022067,19.233449477351915,4.878048780487805,2.1370499419279905,0.743321718931475,0.3252032520325204,1.6260162601626016,-1.0465742607332693,-1.1086885753144267,1.4333469289431873,-0.994579747438994
Trevur Smalls,Barton,Conference Carolinas,F,77,Sr,30,912,30.4,4.0,8.1,0.492,0.8,2.4,0.315,4.2,5.5,0.768,387,12.9,54,93,147,4.9,2.4,53,46,16,14,1.7666666666666666,0.5333333333333333,3.1,1.8,0.4666666666666667,1.5333333333333334,0.54320987654321,0.2962962962962963,1.1521739130434785,0.6790123456790124,0.6131178707224335,0.0619736842105263,16.973684210526315,6.447368421052632,2.324561403508772,0.7017543859649122,0.6140350877192982,2.017543859649123,1.6352699413304312,0.2165709749482441,0.9787324596552135,0.08532703528991338
Sean Quick-Streeter,Barton,Conference Carolinas,G,76,Jr.,30,684,22.8,4.0,9.8,0.408,0.6,3.0,0.213,3.1,4.3,0.713,351,11.7,45,72,117,3.9,1.4,53,32,14,5,1.7666666666666666,0.4666666666666667,2.4,1.5,0.1666666666666666,1.0666666666666669,0.4387755102040815,0.3061224489795918,1.65625,0.4387755102040815,0.5003421142661648,0.0638771929824561,20.526315789473685,6.842105263157895,3.0994152046783623,0.8187134502923976,0.2923976608187134,1.871345029239766,0.2425126353194602,0.3458339351041038,1.4649331756970994,0.031223294281114984
Caleb Reams,Barton,Conference Carolinas,G,73,Sr,30,918,30.6,3.0,7.3,0.409,1.0,2.8,0.365,1.2,1.5,0.795,246,8.2,12,60,72,2.3,1.8,90,41,14,2,3.0,0.4666666666666667,2.0,0.4,0.0666666666666666,1.3666666666666667,0.4794520547945206,0.3835616438356164,2.1951219512195124,0.2054794520547945,0.5150753768844221,0.0533333333333333,10.718954248366012,3.1372549019607843,3.92156862745098,0.6100217864923747,0.0871459694989106,1.7864923747276689,-2.1802690940552005,-0.33626147287294844,0.7091022638833976,1.2219774951416058
Isaiah Davis,Barton,Conference Carolinas,G/F,78,Jr.,30,543,18.1,3.1,5.9,0.528,0.7,1.8,0.4,1.1,1.6,0.702,243,8.1,33,69,102,3.4,2.7,25,18,12,9,0.8333333333333334,0.4,2.3,1.1,0.3,0.6,0.5847457627118644,0.3050847457627118,1.3888888888888888,0.2711864406779661,0.6132646880678376,0.0453112338858195,17.900552486187845,7.513812154696132,1.8416206261510129,0.8839779005524862,0.6629834254143646,1.3259668508287292,0.41618538130960736,-1.0234002718612645,0.9667417002851996,-0.025004779099624484
Christian Taylor,Barton,Conference Carolinas,G,73,Sr,30,393,13.1,1.7,3.5,0.476,0.4,1.4,0.31,1.1,1.5,0.733,147,4.9,15,24,39,1.3,1.5,16,16,16,0,0.5333333333333333,0.5333333333333333,0.8,0.5,0.0,0.5333333333333333,0.5428571428571428,0.3999999999999999,1.0,0.4285714285714285,0.5889423076923077,0.0512977099236641,14.961832061068703,3.969465648854962,1.628498727735369,1.628498727735369,0.0,1.628498727735369,-1.1217283895469454,-0.4965966384836899,-0.13605638839225423,-0.9022581620002897
Chris Nobles,Barton,Conference Carolinas,F,79,Sr,25,403,16.1,2.0,3.5,0.586,0.0,0.2,0.0,0.8,1.4,0.528,120,4.8,28,38,66,2.6,3.5,14,21,5,5,0.56,0.2,1.52,1.12,0.2,0.84,0.5714285714285714,0.0571428571428571,0.6666666666666666,0.3999999999999999,0.5830903790087464,0.0623225806451612,11.910669975186105,6.550868486352357,1.3895781637717122,0.4962779156327543,0.4962779156327543,2.0843672456575684,1.2744962286709018,-1.1568185939688693,-0.8024391196490938,-0.04175437815117002
Gabe Cerda,Belmont Abbey,Conference Carolinas,G,71,Jr.,21,525,25.0,3.6,8.4,0.426,0.9,2.7,0.316,3.2,4.1,0.77,235,11.2,8,53,61,2.9,2.7,67,53,44,2,3.1904761904761907,2.0952380952380953,2.5238095238095237,0.3809523809523809,0.0952380952380952,2.5238095238095237,0.4821428571428571,0.3214285714285714,1.2641509433962264,0.488095238095238,0.5488043904351234,0.1203885714285714,17.904761904761905,4.647619047619048,5.104761904761905,3.352380952380952,0.1523809523809524,4.038095238095238,-1.6332199114119377,3.915710331306915,-0.2413834862250453,-1.1681029886469518
Franklin Davis,Belmont Abbey,Conference Carolinas,G,76,So,26,798,30.7,3.9,9.2,0.425,2.4,6.3,0.382,0.8,1.2,0.733,289,11.1,8,49,57,2.2,1.2,35,16,21,14,1.3461538461538465,0.8076923076923077,1.8846153846153848,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.5543478260869565,0.6847826086956522,2.1875,0.1304347826086956,0.5705180921052632,0.0322406015037594,14.486215538847118,2.8571428571428568,1.7543859649122806,1.0526315789473684,0.7017543859649122,0.8020050125313283,-1.8342102499269963,-1.865276839055865,1.1520628827817492,0.6409135206231116
Alhousseny Diallo,Belmont Abbey,Conference Carolinas,F,79,Sr,24,466,19.4,3.8,5.4,0.692,0.0,0.1,0.5,1.3,1.5,0.861,211,8.8,38,72,110,4.7,2.4,5,28,7,7,0.2083333333333333,0.2916666666666667,3.0,1.5833333333333333,0.2916666666666667,1.1666666666666667,0.7037037037037036,0.0185185185185185,0.1785714285714285,0.2777777777777777,0.7260726072607261,0.0730901287553648,18.111587982832617,9.44206008583691,0.4291845493562232,0.6008583690987125,0.6008583690987125,2.40343347639485,2.5048664385291755,-1.0829312454542206,0.15584260111468132,-1.417834587862988
Daniel Lubamba,Belmont Abbey,Conference Carolinas,F,77,Sr,24,703,29.3,2.9,7.6,0.379,1.5,4.3,0.35,1.3,1.6,0.789,204,8.5,17,125,142,5.8,1.2,48,32,12,5,2.0,0.5,5.208333333333333,0.7083333333333334,0.2083333333333333,1.3333333333333333,0.4802631578947368,0.5657894736842105,1.5,0.2105263157894737,0.5118015414258189,0.0573314366998577,11.607396870554766,8.079658605974396,2.7311522048364156,0.6827880512091039,0.2844950213371266,1.8207681365576105,-0.34799305667193553,-0.7882001688021819,1.3931334935541775,0.6269194231016838
Judah Ravenell,Belmont Abbey,Conference Carolinas,G,75,Jr.,26,655,25.2,2.5,6.8,0.375,1.2,4.2,0.294,2.0,2.7,0.757,216,8.3,26,83,109,4.3,1.7,37,30,5,2,1.4230769230769231,0.1923076923076923,3.1923076923076925,1.0,0.0769230769230769,1.1538461538461535,0.4558823529411765,0.6176470588235294,1.2333333333333334,0.3970588235294118,0.5195292939409114,0.0579969465648854,13.19083969465649,6.65648854961832,2.259541984732824,0.3053435114503817,0.1221374045801526,1.83206106870229,-0.4147863124373524,-1.0935868885202664,0.9424323095970478,-0.048664130229085306
Myles Smith,Belmont Abbey,Conference Carolinas,G/F,76,Fr,25,465,18.6,2.7,5.5,0.496,0.4,1.7,0.238,2.2,3.2,0.696,200,8.0,23,55,78,3.1,1.4,21,25,21,14,0.84,0.84,2.2,0.92,0.56,1.0,0.5272727272727273,0.3090909090909091,0.84,0.5818181818181819,0.5790387955993052,0.0686193548387096,17.204301075268816,6.709677419354839,1.8064516129032255,1.8064516129032255,1.2043010752688172,2.150537634408602,0.925626880677048,0.43195360306774755,-0.2676501446095418,-0.6218111492135755
